,query,com_sinonimos
168,Bujão Óleo Abastecimento Referência 14325311 Aplicação Fiat Doblo Modelo: Atractive Uso Diferencial,"Aditivo de Óleo para Abastecimento com Referência 14325311, destinado ao Modelo Fiat Doblo Atractive, com Aplicação Diferencial."
169,Bujão Óleo Abastecimento Referência 14325311 Aplicação Fiat Doblo Modelo: Atractive Uso Diferencial,"Aditivo de Óleo para Abastecimento com Referência 14325311, destinado ao Modelo Fiat Doblo Atractive, com Aplicação Diferencial."
170,Bujão Óleo Abastecimento Referência 14325311 Aplicação Fiat Doblo Modelo: Atractive Uso Diferencial,"Aditivo de Óleo para Abastecimento com Referência 14325311, destinado ao Modelo Fiat Doblo Atractive, com Aplicação Diferencial."
171,Bujão Óleo Abastecimento Referência 14325311 Aplicação Fiat Doblo Modelo: Atractive Uso Diferencial,"Aditivo de Óleo para Abastecimento com Referência 14325311, destinado ao Modelo Fiat Doblo Atractive, com Aplicação Diferencial."
172,Folheto Nao Tecnico Papel Couchê Tipo Flyer Medida 15 X 21CM Tipo Impressão 4/0 Conforme Modelo,"Panfleto não Técnico em Papel Couchê do Tipo Flyer, com Dimensões de 15 por 21 Centímetros, Tipo de Impressão 4/0, Conforme Modelo."
173,Folheto Nao Tecnico Papel Couchê Tipo Flyer Medida 15 X 21CM Tipo Impressão 4/0 Conforme Modelo,"Panfleto não Técnico em Papel Couchê do Tipo Flyer, com Dimensões de 15 por 21 Centímetros, Tipo de Impressão 4/0, Conforme Modelo."
174,Folheto Nao Tecnico Papel Couchê Tipo Flyer Medida 15 X 21CM Tipo Impressão 4/0 Conforme Modelo,"Panfleto não Técnico em Papel Couchê do Tipo Flyer, com Dimensões de 15 por 21 Centímetros, Tipo de Impressão 4/0, Conforme Modelo."
175,Folheto Nao Tecnico Papel Couchê Tipo Flyer Medida 15 X 21CM Tipo Impressão 4/0 Conforme Modelo,"Panfleto não Técnico em Papel Couchê do Tipo Flyer, com Dimensões de 15 por 21 Centímetros, Tipo de Impressão 4/0, Conforme Modelo."
176,Tesoura Costura Aço Inoxidável Comprimento 12AWG Tipo Tecelão/Tesourete,"Tesoura para Costura feita de Aço Inoxidável, com Comprimento de 12 American Wire Gauge, ideal para Tecelagem/Tesouraria."
177,Tesoura Costura Aço Inoxidável Comprimento 12AWG Tipo Tecelão/Tesourete,"Tesoura para Costura feita de Aço Inoxidável, com Comprimento de 12 American Wire Gauge, ideal para Tecelagem/Tesouraria."
178,Tesoura Costura Aço Inoxidável Comprimento 12AWG Tipo Tecelão/Tesourete,"Tesoura para Costura feita de Aço Inoxidável, com Comprimento de 12 American Wire Gauge, ideal para Tecelagem/Tesouraria."
179,Tesoura Costura Aço Inoxidável Comprimento 12AWG Tipo Tecelão/Tesourete,"Tesoura para Costura feita de Aço Inoxidável, com Comprimento de 12 American Wire Gauge, ideal para Tecelagem/Tesouraria."
180,Óleo Isolante Tipo Base Mineral Naftênico Viscosidade Máxima A 40°C 11CM Viscosidade Máxima A 100ºc 3UN Ponto Fulgor 140MS Ponto Fluidez Mínima -12° C Aplicação Transformador/Equipamento Manobra,"Óleo Isolante de Base Mineral Naftênica com Viscosidade Máxima de 11 Centímetros a 40 Graus Celsius, Viscosidade Máxima de 3 Unidades a 100 Graus Celsius, Ponto de Fulgor de 140 Milissegundos, Ponto de Fluidez Mínima de -12 Graus Celsius, destinado à Aplicação em Transformadores e Equipamentos de Manobra."
181,Óleo Isolante Tipo Base Mineral Naftênico Viscosidade Máxima A 40°C 11CM Viscosidade Máxima A 100ºc 3UN Ponto Fulgor 140MS Ponto Fluidez Mínima -12° C Aplicação Transformador/Equipamento Manobra,"Óleo Isolante de Base Mineral Naftênica com Viscosidade Máxima de 11 Centímetros a 40 Graus Celsius, Viscosidade Máxima de 3 Unidades a 100 Graus Celsius, Ponto de Fulgor de 140 Milissegundos, Ponto de Fluidez Mínima de -12 Graus Celsius, destinado à Aplicação em Transformadores e Equipamentos de Manobra."
182,Óleo Isolante Tipo Base Mineral Naftênico Viscosidade Máxima A 40°C 11CM Viscosidade Máxima A 100ºc 3UN Ponto Fulgor 140MS Ponto Fluidez Mínima -12° C Aplicação Transformador/Equipamento Manobra,"Óleo Isolante de Base Mineral Naftênica com Viscosidade Máxima de 11 Centímetros a 40 Graus Celsius, Viscosidade Máxima de 3 Unidades a 100 Graus Celsius, Ponto de Fulgor de 140 Milissegundos, Ponto de Fluidez Mínima de -12 Graus Celsius, destinado à Aplicação em Transformadores e Equipamentos de Manobra."
183,Óleo Isolante Tipo Base Mineral Naftênico Viscosidade Máxima A 40°C 11CM Viscosidade Máxima A 100ºc 3UN Ponto Fulgor 140MS Ponto Fluidez Mínima -12° C Aplicação Transformador/Equipamento Manobra,"Óleo Isolante de Base Mineral Naftênica com Viscosidade Máxima de 11 Centímetros a 40 Graus Celsius, Viscosidade Máxima de 3 Unidades a 100 Graus Celsius, Ponto de Fulgor de 140 Milissegundos, Ponto de Fluidez Mínima de -12 Graus Celsius, destinado à Aplicação em Transformadores e Equipamentos de Manobra."
184,Balanceadora De Rodas Tipo Balanceamento Estático E Dinâmico Acionamento Motor Tensão Alimentação 220V Precisão 2MG Faixa Larguras Rodas 1 A 20POL Faixa Diâmetros Rodas 12 A 22POL,"Balanceadora de Rodas para Balanceamento Estático e Dinâmico, acionada por Motor com Tensão de Alimentação de 220 Volts, Precisão de 2 Miligramas, suportando Faixa de Larguras de Rodas de 1 a 20 Polegadas e Faixa de Diâmetros de Rodas de 12 a 22 Polegadas."
185,Balanceadora De Rodas Tipo Balanceamento Estático E Dinâmico Acionamento Motor Tensão Alimentação 220V Precisão 2MG Faixa Larguras Rodas 1 A 20POL Faixa Diâmetros Rodas 12 A 22POL,"Balanceadora de Rodas para Balanceamento Estático e Dinâmico, acionada por Motor com Tensão de Alimentação de 220 Volts, Precisão de 2 Miligramas, suportando Faixa de Larguras de Rodas de 1 a 20 Polegadas e Faixa de Diâmetros de Rodas de 12 a 22 Polegadas."
186,Balanceadora De Rodas Tipo Balanceamento Estático E Dinâmico Acionamento Motor Tensão Alimentação 220V Precisão 2MG Faixa Larguras Rodas 1 A 20POL Faixa Diâmetros Rodas 12 A 22POL,"Balanceadora de Rodas para Balanceamento Estático e Dinâmico, acionada por Motor com Tensão de Alimentação de 220 Volts, Precisão de 2 Miligramas, suportando Faixa de Larguras de Rodas de 1 a 20 Polegadas e Faixa de Diâmetros de Rodas de 12 a 22 Polegadas."
187,Balanceadora De Rodas Tipo Balanceamento Estático E Dinâmico Acionamento Motor Tensão Alimentação 220V Precisão 2MG Faixa Larguras Rodas 1 A 20POL Faixa Diâmetros Rodas 12 A 22POL,"Balanceadora de Rodas para Balanceamento Estático e Dinâmico, acionada por Motor com Tensão de Alimentação de 220 Volts, Precisão de 2 Miligramas, suportando Faixa de Larguras de Rodas de 1 a 20 Polegadas e Faixa de Diâmetros de Rodas de 12 a 22 Polegadas."
188,Bancada Profissional Aço Carbono E Compensado Naval Comprimento 200V Largura 60MM Altura 92MM Espessura 40X Aplicação Laboratório Tampo Compensado Naval Ou Pinus E Envernizado De 4 Componentes 2 Gavetas Com Cadeado,"Bancada Laboratorial de Aço Carbono e Compensado Naval, com Comprimento de 200 Volts, Largura de 60 Milímetros, Altura de 92 Milímetros e Espessura de 40, destinada ao Uso em Laboratório, com Tampo Compensado Naval ou Pinus Envernizado de 4 Componentes, 2 Gavetas com Cadeado."
189,Bancada Profissional Aço Carbono E Compensado Naval Comprimento 200V Largura 60MM Altura 92MM Espessura 40X Aplicação Laboratório Tampo Compensado Naval Ou Pinus E Envernizado De 4 Componentes 2 Gavetas Com Cadeado,"Bancada Laboratorial de Aço Carbono e Compensado Naval, com Comprimento de 200 Volts, Largura de 60 Milímetros, Altura de 92 Milímetros e Espessura de 40, destinada ao Uso em Laboratório, com Tampo Compensado Naval ou Pinus Envernizado de 4 Componentes, 2 Gavetas com Cadeado."
190,Bancada Profissional Aço Carbono E Compensado Naval Comprimento 200V Largura 60MM Altura 92MM Espessura 40X Aplicação Laboratório Tampo Compensado Naval Ou Pinus E Envernizado De 4 Componentes 2 Gavetas Com Cadeado,"Bancada Laboratorial de Aço Carbono e Compensado Naval, com Comprimento de 200 Volts, Largura de 60 Milímetros, Altura de 92 Milímetros e Espessura de 40, destinada ao Uso em Laboratório, com Tampo Compensado Naval ou Pinus Envernizado de 4 Componentes, 2 Gavetas com Cadeado."
191,Bancada Profissional Aço Carbono E Compensado Naval Comprimento 200V Largura 60MM Altura 92MM Espessura 40X Aplicação Laboratório Tampo Compensado Naval Ou Pinus E Envernizado De 4 Componentes 2 Gavetas Com Cadeado,"Bancada Laboratorial de Aço Carbono e Compensado Naval, com Comprimento de 200 Volts, Largura de 60 Milímetros, Altura de 92 Milímetros e Espessura de 40, destinada ao Uso em Laboratório, com Tampo Compensado Naval ou Pinus Envernizado de 4 Componentes, 2 Gavetas com Cadeado."
192,"Acoplamento Elástico Poliuretano Modelo Ômega E70m Rexnord Aplicação Bomba D'Água Bipartido, Diãmetro Externo 356mm","Conjunto Elástico de Poliuretano Modelo Ômega E70m Rexnord para Uso em Bombas D'Água Bipartidas, com Diâmetro Externo de 356 Milímetros"
193,"Acoplamento Elástico Poliuretano Modelo Ômega E70m Rexnord Aplicação Bomba D'Água Bipartido, Diãmetro Externo 356mm","Conjunto Elástico de Poliuretano Modelo Ômega E70m Rexnord para Uso em Bombas D'Água Bipartidas, com Diâmetro Externo de 356 Milímetros"
194,"Acoplamento Elástico Poliuretano Modelo Ômega E70m Rexnord Aplicação Bomba D'Água Bipartido, Diãmetro Externo 356mm","Conjunto Elástico de Poliuretano Modelo Ômega E70m Rexnord para Uso em Bombas D'Água Bipartidas, com Diâmetro Externo de 356 Milímetros"
195,"Acoplamento Elástico Poliuretano Modelo Ômega E70m Rexnord Aplicação Bomba D'Água Bipartido, Diãmetro Externo 356mm","Conjunto Elástico de Poliuretano Modelo Ômega E70m Rexnord para Uso em Bombas D'Água Bipartidas, com Diâmetro Externo de 356 Milímetros"
196,Anticorrosivo Apresentação Líquido Aspecto Físico Líquido Viscoso Composição Aditivos Lubrificantes E Anticorrosivos Outros Componentes Lubrificante,"Produto Anticorrosivo em Formato Líquido com Aparência Física de Líquido Viscoso, composto por Aditivos Lubrificantes e Anticorrosivos, além de Outros Componentes Lubrificantes."
197,Anticorrosivo Apresentação Líquido Aspecto Físico Líquido Viscoso Composição Aditivos Lubrificantes E Anticorrosivos Outros Componentes Lubrificante,"Produto Anticorrosivo em Formato Líquido com Aparência Física de Líquido Viscoso, composto por Aditivos Lubrificantes e Anticorrosivos, além de Outros Componentes Lubrificantes."
198,Anticorrosivo Apresentação Líquido Aspecto Físico Líquido Viscoso Composição Aditivos Lubrificantes E Anticorrosivos Outros Componentes Lubrificante,"Produto Anticorrosivo em Formato Líquido com Aparência Física de Líquido Viscoso, composto por Aditivos Lubrificantes e Anticorrosivos, além de Outros Componentes Lubrificantes."
199,Anticorrosivo Apresentação Líquido Aspecto Físico Líquido Viscoso Composição Aditivos Lubrificantes E Anticorrosivos Outros Componentes Lubrificante,"Produto Anticorrosivo em Formato Líquido com Aparência Física de Líquido Viscoso, composto por Aditivos Lubrificantes e Anticorrosivos, além de Outros Componentes Lubrificantes."
