,idx,query,page_size,abordagem,sinonimos,erros_digitacao,reordenados
81,20,Adubo Animal Húmus De Minhoca Apresentação Orgânico Decomposto,100,q_bv2,Fertilizante Orgânico à base de Húmus de Minhoca Decompostado,Adubu Anismal Húmus De Minhoca Apresenação Orgânico Decomposto,Orgânico Decomposto Apresentação Húmus De Minhoca Adubo Animal
82,20,Adubo Animal Húmus De Minhoca Apresentação Orgânico Decomposto,100,mpnet,Fertilizante Orgânico à base de Húmus de Minhoca Decompostado,Adubu Anismal Húmus De Minhoca Apresenação Orgânico Decomposto,Orgânico Decomposto Apresentação Húmus De Minhoca Adubo Animal
83,20,Adubo Animal Húmus De Minhoca Apresentação Orgânico Decomposto,100,labase,Fertilizante Orgânico à base de Húmus de Minhoca Decompostado,Adubu Anismal Húmus De Minhoca Apresenação Orgânico Decomposto,Orgânico Decomposto Apresentação Húmus De Minhoca Adubo Animal
84,21,Bandeira Sinalização Polipropileno Tipo Experimentos Em Campo Formato Quadrado Cor Vermelha Comprimento 10CM Largura 9MM Com Haste De Fibra De Vidro,100,all_mini,"Bandeira de Sinalização feita de Polipropileno para Experimentos em Campo, em Formato Quadrado, com Cor Vermelha, Comprimento de 10 Centímetros, Largura de 9 Milímetros e haste confeccionada em Fibra de Vidro.",Bandeira Sinalzção Polipropileno Tipo Experimentos Em Canpo Formato Quadrsdo Cor Vermelha Comprimento 10CM Largura 9MM Com Haste De Fbra De Virdo,Sinalização Bandeira Polipropileno Tipo Formato Quadrado Cor Vermelha Comprimento 10CM Largura 9MM Com Haste De Fibra De Vidro Para Experimentos Em Campo
85,21,Bandeira Sinalização Polipropileno Tipo Experimentos Em Campo Formato Quadrado Cor Vermelha Comprimento 10CM Largura 9MM Com Haste De Fibra De Vidro,100,q_bv2,"Bandeira de Sinalização feita de Polipropileno para Experimentos em Campo, em Formato Quadrado, com Cor Vermelha, Comprimento de 10 Centímetros, Largura de 9 Milímetros e haste confeccionada em Fibra de Vidro.",Bandeira Sinalzção Polipropileno Tipo Experimentos Em Canpo Formato Quadrsdo Cor Vermelha Comprimento 10CM Largura 9MM Com Haste De Fbra De Virdo,Sinalização Bandeira Polipropileno Tipo Formato Quadrado Cor Vermelha Comprimento 10CM Largura 9MM Com Haste De Fibra De Vidro Para Experimentos Em Campo
86,21,Bandeira Sinalização Polipropileno Tipo Experimentos Em Campo Formato Quadrado Cor Vermelha Comprimento 10CM Largura 9MM Com Haste De Fibra De Vidro,100,mpnet,"Bandeira de Sinalização feita de Polipropileno para Experimentos em Campo, em Formato Quadrado, com Cor Vermelha, Comprimento de 10 Centímetros, Largura de 9 Milímetros e haste confeccionada em Fibra de Vidro.",Bandeira Sinalzção Polipropileno Tipo Experimentos Em Canpo Formato Quadrsdo Cor Vermelha Comprimento 10CM Largura 9MM Com Haste De Fbra De Virdo,Sinalização Bandeira Polipropileno Tipo Formato Quadrado Cor Vermelha Comprimento 10CM Largura 9MM Com Haste De Fibra De Vidro Para Experimentos Em Campo
87,21,Bandeira Sinalização Polipropileno Tipo Experimentos Em Campo Formato Quadrado Cor Vermelha Comprimento 10CM Largura 9MM Com Haste De Fibra De Vidro,100,labase,"Bandeira de Sinalização feita de Polipropileno para Experimentos em Campo, em Formato Quadrado, com Cor Vermelha, Comprimento de 10 Centímetros, Largura de 9 Milímetros e haste confeccionada em Fibra de Vidro.",Bandeira Sinalzção Polipropileno Tipo Experimentos Em Canpo Formato Quadrsdo Cor Vermelha Comprimento 10CM Largura 9MM Com Haste De Fbra De Virdo,Sinalização Bandeira Polipropileno Tipo Formato Quadrado Cor Vermelha Comprimento 10CM Largura 9MM Com Haste De Fibra De Vidro Para Experimentos Em Campo
88,22,"Escrivaninha Madeira Mdf Revestimento Recouro Padrão Acabamento Laca Altura 75 Largura 2,20M Profundidade 70MIN",100,all_mini,"Mesa de Escritório em Madeira MDF com Revestimento Recurso Padrão, Acabamento em Laca, altura de 75 centímetros, Largura de 2,20 metros e Profundidade de 70 minutos.","Escrivaninha Madeira Mdf Revstimento Recouro Padrão Acabamento Laca Altura 75 Largura 2,20M Profundidade 70MIN","Madeira MDF Revestimento Padrão Recouro Acabamento Laca Altura 75 Largura 2,20M Profundidade 70MIN Escrivaninha"
89,22,"Escrivaninha Madeira Mdf Revestimento Recouro Padrão Acabamento Laca Altura 75 Largura 2,20M Profundidade 70MIN",100,q_bv2,"Mesa de Escritório em Madeira MDF com Revestimento Recurso Padrão, Acabamento em Laca, altura de 75 centímetros, Largura de 2,20 metros e Profundidade de 70 minutos.","Escrivaninha Madeira Mdf Revstimento Recouro Padrão Acabamento Laca Altura 75 Largura 2,20M Profundidade 70MIN","Madeira MDF Revestimento Padrão Recouro Acabamento Laca Altura 75 Largura 2,20M Profundidade 70MIN Escrivaninha"
90,22,"Escrivaninha Madeira Mdf Revestimento Recouro Padrão Acabamento Laca Altura 75 Largura 2,20M Profundidade 70MIN",100,mpnet,"Mesa de Escritório em Madeira MDF com Revestimento Recurso Padrão, Acabamento em Laca, altura de 75 centímetros, Largura de 2,20 metros e Profundidade de 70 minutos.","Escrivaninha Madeira Mdf Revstimento Recouro Padrão Acabamento Laca Altura 75 Largura 2,20M Profundidade 70MIN","Madeira MDF Revestimento Padrão Recouro Acabamento Laca Altura 75 Largura 2,20M Profundidade 70MIN Escrivaninha"
91,22,"Escrivaninha Madeira Mdf Revestimento Recouro Padrão Acabamento Laca Altura 75 Largura 2,20M Profundidade 70MIN",100,labase,"Mesa de Escritório em Madeira MDF com Revestimento Recurso Padrão, Acabamento em Laca, altura de 75 centímetros, Largura de 2,20 metros e Profundidade de 70 minutos.","Escrivaninha Madeira Mdf Revstimento Recouro Padrão Acabamento Laca Altura 75 Largura 2,20M Profundidade 70MIN","Madeira MDF Revestimento Padrão Recouro Acabamento Laca Altura 75 Largura 2,20M Profundidade 70MIN Escrivaninha"
92,23,"Terminal Bateria Tipo Positivo Aplicação Vbco Ap M109 A3/A5 Referência 5940-00-549-6581, P/N Ms75004-1,Manual Tm9-2350-31 Metal",100,all_mini,"Terminal de Bateria do Tipo Positivo para Aplicação Vbco Ap M109 A3/A5, com Referência 5940-00-549-6581, P/N Ms75004-1, e Manual Tm9-2350-31, construído em Metal.","Terminal Bateria Tipo Positvo Aplicação Vbco Ap M109 A3/A5 Refrência 5940-00-549-6581, P/N Ms75004-1,Manual Tm9-2350-31 Metal","Tipo Positivo Terminal Bateria Aplicação VBCO AP M109 A3/A5 Referência 5940-00-549-6581, P/N MS75004-1,Manual TM9-2350-31 Metal"
93,23,"Terminal Bateria Tipo Positivo Aplicação Vbco Ap M109 A3/A5 Referência 5940-00-549-6581, P/N Ms75004-1,Manual Tm9-2350-31 Metal",100,q_bv2,"Terminal de Bateria do Tipo Positivo para Aplicação Vbco Ap M109 A3/A5, com Referência 5940-00-549-6581, P/N Ms75004-1, e Manual Tm9-2350-31, construído em Metal.","Terminal Bateria Tipo Positvo Aplicação Vbco Ap M109 A3/A5 Refrência 5940-00-549-6581, P/N Ms75004-1,Manual Tm9-2350-31 Metal","Tipo Positivo Terminal Bateria Aplicação VBCO AP M109 A3/A5 Referência 5940-00-549-6581, P/N MS75004-1,Manual TM9-2350-31 Metal"
94,23,"Terminal Bateria Tipo Positivo Aplicação Vbco Ap M109 A3/A5 Referência 5940-00-549-6581, P/N Ms75004-1,Manual Tm9-2350-31 Metal",100,mpnet,"Terminal de Bateria do Tipo Positivo para Aplicação Vbco Ap M109 A3/A5, com Referência 5940-00-549-6581, P/N Ms75004-1, e Manual Tm9-2350-31, construído em Metal.","Terminal Bateria Tipo Positvo Aplicação Vbco Ap M109 A3/A5 Refrência 5940-00-549-6581, P/N Ms75004-1,Manual Tm9-2350-31 Metal","Tipo Positivo Terminal Bateria Aplicação VBCO AP M109 A3/A5 Referência 5940-00-549-6581, P/N MS75004-1,Manual TM9-2350-31 Metal"
95,23,"Terminal Bateria Tipo Positivo Aplicação Vbco Ap M109 A3/A5 Referência 5940-00-549-6581, P/N Ms75004-1,Manual Tm9-2350-31 Metal",100,labase,"Terminal de Bateria do Tipo Positivo para Aplicação Vbco Ap M109 A3/A5, com Referência 5940-00-549-6581, P/N Ms75004-1, e Manual Tm9-2350-31, construído em Metal.","Terminal Bateria Tipo Positvo Aplicação Vbco Ap M109 A3/A5 Refrência 5940-00-549-6581, P/N Ms75004-1,Manual Tm9-2350-31 Metal","Tipo Positivo Terminal Bateria Aplicação VBCO AP M109 A3/A5 Referência 5940-00-549-6581, P/N MS75004-1,Manual TM9-2350-31 Metal"
96,24,Acessório/Componente Elétrico Eletrônico Tipo Suporte Conico Duplo Plástico Dielétrico De Alta Resistência Aplicação Ancoragem De Cabos Ópticos E Cabo Flat Drop Tipo Fixação Braçadeira Bap Dimensões Da Roldana:  40 X 20 X 10 Mm,100,all_mini,"Componente Elétrico de Tipo Suporte Conico Duplo feito de Material Plástico Dielétrico de Alta Resistência, destinado à Ancoragem de Cabos Ópticos e Cabo Flat Drop, com sistema de Fixação por Braçadeira BAP e Dimensões da Roldana de 40 por 20 por 10 Milímetros.",Acesório/Componente Elétrico Eletrônico Tipo Suprte Conico Duplo Plástico Dielétrico De Alta Rsistência Aplicação Ancoragem De Cabos Ópticos E Cabo Flat Drop Tipo Fixação Braçadeira Bap Dimensões Da Roldana:  40 X 20 X 10 Mm,Acessório/Componente Elétrico  Duplo Plástico Dielétrico De Alta Resistência Eletrônico Tipo Suporte Conico Aplicação Ancoragem De Cabo Flat Drop e Cabos Ópticos Tipo Fixação Braçadeira Bap Dimensões Da Roldana:  40 X 20 X 10 Mm
97,24,Acessório/Componente Elétrico Eletrônico Tipo Suporte Conico Duplo Plástico Dielétrico De Alta Resistência Aplicação Ancoragem De Cabos Ópticos E Cabo Flat Drop Tipo Fixação Braçadeira Bap Dimensões Da Roldana:  40 X 20 X 10 Mm,100,q_bv2,"Componente Elétrico de Tipo Suporte Conico Duplo feito de Material Plástico Dielétrico de Alta Resistência, destinado à Ancoragem de Cabos Ópticos e Cabo Flat Drop, com sistema de Fixação por Braçadeira BAP e Dimensões da Roldana de 40 por 20 por 10 Milímetros.",Acesório/Componente Elétrico Eletrônico Tipo Suprte Conico Duplo Plástico Dielétrico De Alta Rsistência Aplicação Ancoragem De Cabos Ópticos E Cabo Flat Drop Tipo Fixação Braçadeira Bap Dimensões Da Roldana:  40 X 20 X 10 Mm,Acessório/Componente Elétrico  Duplo Plástico Dielétrico De Alta Resistência Eletrônico Tipo Suporte Conico Aplicação Ancoragem De Cabo Flat Drop e Cabos Ópticos Tipo Fixação Braçadeira Bap Dimensões Da Roldana:  40 X 20 X 10 Mm
98,24,Acessório/Componente Elétrico Eletrônico Tipo Suporte Conico Duplo Plástico Dielétrico De Alta Resistência Aplicação Ancoragem De Cabos Ópticos E Cabo Flat Drop Tipo Fixação Braçadeira Bap Dimensões Da Roldana:  40 X 20 X 10 Mm,100,mpnet,"Componente Elétrico de Tipo Suporte Conico Duplo feito de Material Plástico Dielétrico de Alta Resistência, destinado à Ancoragem de Cabos Ópticos e Cabo Flat Drop, com sistema de Fixação por Braçadeira BAP e Dimensões da Roldana de 40 por 20 por 10 Milímetros.",Acesório/Componente Elétrico Eletrônico Tipo Suprte Conico Duplo Plástico Dielétrico De Alta Rsistência Aplicação Ancoragem De Cabos Ópticos E Cabo Flat Drop Tipo Fixação Braçadeira Bap Dimensões Da Roldana:  40 X 20 X 10 Mm,Acessório/Componente Elétrico  Duplo Plástico Dielétrico De Alta Resistência Eletrônico Tipo Suporte Conico Aplicação Ancoragem De Cabo Flat Drop e Cabos Ópticos Tipo Fixação Braçadeira Bap Dimensões Da Roldana:  40 X 20 X 10 Mm
99,24,Acessório/Componente Elétrico Eletrônico Tipo Suporte Conico Duplo Plástico Dielétrico De Alta Resistência Aplicação Ancoragem De Cabos Ópticos E Cabo Flat Drop Tipo Fixação Braçadeira Bap Dimensões Da Roldana:  40 X 20 X 10 Mm,100,labase,"Componente Elétrico de Tipo Suporte Conico Duplo feito de Material Plástico Dielétrico de Alta Resistência, destinado à Ancoragem de Cabos Ópticos e Cabo Flat Drop, com sistema de Fixação por Braçadeira BAP e Dimensões da Roldana de 40 por 20 por 10 Milímetros.",Acesório/Componente Elétrico Eletrônico Tipo Suprte Conico Duplo Plástico Dielétrico De Alta Rsistência Aplicação Ancoragem De Cabos Ópticos E Cabo Flat Drop Tipo Fixação Braçadeira Bap Dimensões Da Roldana:  40 X 20 X 10 Mm,Acessório/Componente Elétrico  Duplo Plástico Dielétrico De Alta Resistência Eletrônico Tipo Suporte Conico Aplicação Ancoragem De Cabo Flat Drop e Cabos Ópticos Tipo Fixação Braçadeira Bap Dimensões Da Roldana:  40 X 20 X 10 Mm
100,25,Detector Metais Formato Raquete Tensão Alimentação 9MM Plástico Abs,100,all_mini,Detector de Metais em Formato de Raquete com Tensão de Alimentação de 9 Volts e Caixa de Plástico Absorvente,Detectr Metais Formato Raquete Tensão Alimenação 9MM Plástico Abs,Detector Metais Formato Raquete Plástico Abs Tensão Alimentação 9MM
101,25,Detector Metais Formato Raquete Tensão Alimentação 9MM Plástico Abs,100,q_bv2,Detector de Metais em Formato de Raquete com Tensão de Alimentação de 9 Volts e Caixa de Plástico Absorvente,Detectr Metais Formato Raquete Tensão Alimenação 9MM Plástico Abs,Detector Metais Formato Raquete Plástico Abs Tensão Alimentação 9MM
102,25,Detector Metais Formato Raquete Tensão Alimentação 9MM Plástico Abs,100,mpnet,Detector de Metais em Formato de Raquete com Tensão de Alimentação de 9 Volts e Caixa de Plástico Absorvente,Detectr Metais Formato Raquete Tensão Alimenação 9MM Plástico Abs,Detector Metais Formato Raquete Plástico Abs Tensão Alimentação 9MM
103,25,Detector Metais Formato Raquete Tensão Alimentação 9MM Plástico Abs,100,labase,Detector de Metais em Formato de Raquete com Tensão de Alimentação de 9 Volts e Caixa de Plástico Absorvente,Detectr Metais Formato Raquete Tensão Alimenação 9MM Plástico Abs,Detector Metais Formato Raquete Plástico Abs Tensão Alimentação 9MM
104,26,"Tubo Porta-Documento Papelão Kraft Diâmetro Interno 4,50CM Comprimento 34POL Aplicação Acondicionar Plantas, Documentos, Mapas, Cartazes Tampa De Encaixe Por Pressão, Frisos Dourados",100,all_mini,"Canecão de Papel Kraft para Acondicionar Materiais com Diâmetro Interno de 4,50 Centímetros, Comprimento de 34 Polegadas, Aplicação para Proteger Plantas, Documentos, Mapas, Cartazes, com Tampas de Encaixe por Pressão e Ornamentos Dourados.","Tubo Porta-Docmento Papelão Kraft Diâmetro Interno 4,50CM Comprimnto 34POL Aplicação Acondicionar Plantas, Documentos, Mapas, Cartazes Tampa De Encaixe Por Pressão, Frisos Dourados","Tubo Porta-Documento Diâmetro Interno 4,50CM Comprimento 34POL Papelão Kraft Aplicação Acondicionar, Documentos, Mapas, Plantas, Cartazes Frisos Dourados, Tampa De Encaixe Por Pressão"
105,26,"Tubo Porta-Documento Papelão Kraft Diâmetro Interno 4,50CM Comprimento 34POL Aplicação Acondicionar Plantas, Documentos, Mapas, Cartazes Tampa De Encaixe Por Pressão, Frisos Dourados",100,q_bv2,"Canecão de Papel Kraft para Acondicionar Materiais com Diâmetro Interno de 4,50 Centímetros, Comprimento de 34 Polegadas, Aplicação para Proteger Plantas, Documentos, Mapas, Cartazes, com Tampas de Encaixe por Pressão e Ornamentos Dourados.","Tubo Porta-Docmento Papelão Kraft Diâmetro Interno 4,50CM Comprimnto 34POL Aplicação Acondicionar Plantas, Documentos, Mapas, Cartazes Tampa De Encaixe Por Pressão, Frisos Dourados","Tubo Porta-Documento Diâmetro Interno 4,50CM Comprimento 34POL Papelão Kraft Aplicação Acondicionar, Documentos, Mapas, Plantas, Cartazes Frisos Dourados, Tampa De Encaixe Por Pressão"
106,26,"Tubo Porta-Documento Papelão Kraft Diâmetro Interno 4,50CM Comprimento 34POL Aplicação Acondicionar Plantas, Documentos, Mapas, Cartazes Tampa De Encaixe Por Pressão, Frisos Dourados",100,mpnet,"Canecão de Papel Kraft para Acondicionar Materiais com Diâmetro Interno de 4,50 Centímetros, Comprimento de 34 Polegadas, Aplicação para Proteger Plantas, Documentos, Mapas, Cartazes, com Tampas de Encaixe por Pressão e Ornamentos Dourados.","Tubo Porta-Docmento Papelão Kraft Diâmetro Interno 4,50CM Comprimnto 34POL Aplicação Acondicionar Plantas, Documentos, Mapas, Cartazes Tampa De Encaixe Por Pressão, Frisos Dourados","Tubo Porta-Documento Diâmetro Interno 4,50CM Comprimento 34POL Papelão Kraft Aplicação Acondicionar, Documentos, Mapas, Plantas, Cartazes Frisos Dourados, Tampa De Encaixe Por Pressão"
107,26,"Tubo Porta-Documento Papelão Kraft Diâmetro Interno 4,50CM Comprimento 34POL Aplicação Acondicionar Plantas, Documentos, Mapas, Cartazes Tampa De Encaixe Por Pressão, Frisos Dourados",100,labase,"Canecão de Papel Kraft para Acondicionar Materiais com Diâmetro Interno de 4,50 Centímetros, Comprimento de 34 Polegadas, Aplicação para Proteger Plantas, Documentos, Mapas, Cartazes, com Tampas de Encaixe por Pressão e Ornamentos Dourados.","Tubo Porta-Docmento Papelão Kraft Diâmetro Interno 4,50CM Comprimnto 34POL Aplicação Acondicionar Plantas, Documentos, Mapas, Cartazes Tampa De Encaixe Por Pressão, Frisos Dourados","Tubo Porta-Documento Diâmetro Interno 4,50CM Comprimento 34POL Papelão Kraft Aplicação Acondicionar, Documentos, Mapas, Plantas, Cartazes Frisos Dourados, Tampa De Encaixe Por Pressão"
108,27,"Despolpadeira Frutas Aço Inoxidável Escova Alumínio Comprimento 68,50MM Largura 81,50MM Altura 22AWG Capacidade Produção 60MM Voltagem 220V",100,all_mini,"Despolpadora de Frutas em Aço Inoxidável com Escova de Alumínio, comprimento de 68,50 Milímetros, largura de 81,50 Milímetros, altura de 22 American Wire Gauge e capacidade de produção de 60 Milímetros, funcionando com uma voltagem de 220 Volts.","Despoupadera Frutas Aço Inoxidável Escova Alumínio Conprimento 68,50MM Largura 81,50MM Altura 22AWG Capacidade Produção 60MM Voltagem 220V","Despolpadeira Frutas Escova Alumínio Largura 81,50MM Comprimento 68,50MM  Capacidade Produção 60MM Voltagem 220V Altura 22AWG Aço Inoxidável"
109,27,"Despolpadeira Frutas Aço Inoxidável Escova Alumínio Comprimento 68,50MM Largura 81,50MM Altura 22AWG Capacidade Produção 60MM Voltagem 220V",100,q_bv2,"Despolpadora de Frutas em Aço Inoxidável com Escova de Alumínio, comprimento de 68,50 Milímetros, largura de 81,50 Milímetros, altura de 22 American Wire Gauge e capacidade de produção de 60 Milímetros, funcionando com uma voltagem de 220 Volts.","Despoupadera Frutas Aço Inoxidável Escova Alumínio Conprimento 68,50MM Largura 81,50MM Altura 22AWG Capacidade Produção 60MM Voltagem 220V","Despolpadeira Frutas Escova Alumínio Largura 81,50MM Comprimento 68,50MM  Capacidade Produção 60MM Voltagem 220V Altura 22AWG Aço Inoxidável"
110,27,"Despolpadeira Frutas Aço Inoxidável Escova Alumínio Comprimento 68,50MM Largura 81,50MM Altura 22AWG Capacidade Produção 60MM Voltagem 220V",100,mpnet,"Despolpadora de Frutas em Aço Inoxidável com Escova de Alumínio, comprimento de 68,50 Milímetros, largura de 81,50 Milímetros, altura de 22 American Wire Gauge e capacidade de produção de 60 Milímetros, funcionando com uma voltagem de 220 Volts.","Despoupadera Frutas Aço Inoxidável Escova Alumínio Conprimento 68,50MM Largura 81,50MM Altura 22AWG Capacidade Produção 60MM Voltagem 220V","Despolpadeira Frutas Escova Alumínio Largura 81,50MM Comprimento 68,50MM  Capacidade Produção 60MM Voltagem 220V Altura 22AWG Aço Inoxidável"
111,27,"Despolpadeira Frutas Aço Inoxidável Escova Alumínio Comprimento 68,50MM Largura 81,50MM Altura 22AWG Capacidade Produção 60MM Voltagem 220V",100,labase,"Despolpadora de Frutas em Aço Inoxidável com Escova de Alumínio, comprimento de 68,50 Milímetros, largura de 81,50 Milímetros, altura de 22 American Wire Gauge e capacidade de produção de 60 Milímetros, funcionando com uma voltagem de 220 Volts.","Despoupadera Frutas Aço Inoxidável Escova Alumínio Conprimento 68,50MM Largura 81,50MM Altura 22AWG Capacidade Produção 60MM Voltagem 220V","Despolpadeira Frutas Escova Alumínio Largura 81,50MM Comprimento 68,50MM  Capacidade Produção 60MM Voltagem 220V Altura 22AWG Aço Inoxidável"
112,28,Lâmina Limpeza Máquina Copiadora Plástico Aplicação Impressora Igen3 Xerox Referência 035k08600,100,all_mini,"Lâmina de Limpeza para Máquina de Copiar Plástica, Ideal para Impressoras Igen3 Xerox, com Referência 035k08600.",Lâmima Limpesa Máquina Copiadora Plástivo Aplicação Impressora Igen3 Xerox Referência 035k08600,Máquina Copiadora Lâmina Limpeza Plástico Aplicação Referência 035k08600 Impressora Igen3 Xerox
113,28,Lâmina Limpeza Máquina Copiadora Plástico Aplicação Impressora Igen3 Xerox Referência 035k08600,100,q_bv2,"Lâmina de Limpeza para Máquina de Copiar Plástica, Ideal para Impressoras Igen3 Xerox, com Referência 035k08600.",Lâmima Limpesa Máquina Copiadora Plástivo Aplicação Impressora Igen3 Xerox Referência 035k08600,Máquina Copiadora Lâmina Limpeza Plástico Aplicação Referência 035k08600 Impressora Igen3 Xerox
114,28,Lâmina Limpeza Máquina Copiadora Plástico Aplicação Impressora Igen3 Xerox Referência 035k08600,100,mpnet,"Lâmina de Limpeza para Máquina de Copiar Plástica, Ideal para Impressoras Igen3 Xerox, com Referência 035k08600.",Lâmima Limpesa Máquina Copiadora Plástivo Aplicação Impressora Igen3 Xerox Referência 035k08600,Máquina Copiadora Lâmina Limpeza Plástico Aplicação Referência 035k08600 Impressora Igen3 Xerox
115,28,Lâmina Limpeza Máquina Copiadora Plástico Aplicação Impressora Igen3 Xerox Referência 035k08600,100,labase,"Lâmina de Limpeza para Máquina de Copiar Plástica, Ideal para Impressoras Igen3 Xerox, com Referência 035k08600.",Lâmima Limpesa Máquina Copiadora Plástivo Aplicação Impressora Igen3 Xerox Referência 035k08600,Máquina Copiadora Lâmina Limpeza Plástico Aplicação Referência 035k08600 Impressora Igen3 Xerox
116,29,Mangueira Radiador Veículo Automotivo Tipo Superior Referência 2to/121101 Aplicação Veículo Volkswagen Worker 15.210 4x4 Diesel,100,all_mini,"Tubo de Radiador para Veículo Automotivo de Alto Desempenho, Modelo de Referência 2to/121101, destinado a Veículos Volkswagen Worker 15.210 4x4 Diesel.",Manguera Radiador Veículo Automotivo Tipo Superior Refrência 2to/121101 Aplicação Veícaulo Volkswagen Worker 15.210 4x4 Diesel,Mangueira Radiador  Tipo Superior Referência 2to/121101 Veículo Automotivo Aplicação Worker 15.210 4x4 Diesel Veículo Volkswagen
117,29,Mangueira Radiador Veículo Automotivo Tipo Superior Referência 2to/121101 Aplicação Veículo Volkswagen Worker 15.210 4x4 Diesel,100,q_bv2,"Tubo de Radiador para Veículo Automotivo de Alto Desempenho, Modelo de Referência 2to/121101, destinado a Veículos Volkswagen Worker 15.210 4x4 Diesel.",Manguera Radiador Veículo Automotivo Tipo Superior Refrência 2to/121101 Aplicação Veícaulo Volkswagen Worker 15.210 4x4 Diesel,Mangueira Radiador  Tipo Superior Referência 2to/121101 Veículo Automotivo Aplicação Worker 15.210 4x4 Diesel Veículo Volkswagen
118,29,Mangueira Radiador Veículo Automotivo Tipo Superior Referência 2to/121101 Aplicação Veículo Volkswagen Worker 15.210 4x4 Diesel,100,mpnet,"Tubo de Radiador para Veículo Automotivo de Alto Desempenho, Modelo de Referência 2to/121101, destinado a Veículos Volkswagen Worker 15.210 4x4 Diesel.",Manguera Radiador Veículo Automotivo Tipo Superior Refrência 2to/121101 Aplicação Veícaulo Volkswagen Worker 15.210 4x4 Diesel,Mangueira Radiador  Tipo Superior Referência 2to/121101 Veículo Automotivo Aplicação Worker 15.210 4x4 Diesel Veículo Volkswagen
119,29,Mangueira Radiador Veículo Automotivo Tipo Superior Referência 2to/121101 Aplicação Veículo Volkswagen Worker 15.210 4x4 Diesel,100,labase,"Tubo de Radiador para Veículo Automotivo de Alto Desempenho, Modelo de Referência 2to/121101, destinado a Veículos Volkswagen Worker 15.210 4x4 Diesel.",Manguera Radiador Veículo Automotivo Tipo Superior Refrência 2to/121101 Aplicação Veícaulo Volkswagen Worker 15.210 4x4 Diesel,Mangueira Radiador  Tipo Superior Referência 2to/121101 Veículo Automotivo Aplicação Worker 15.210 4x4 Diesel Veículo Volkswagen
120,30,Chumbo Aspecto Físico Sólido Apresentação Barra Aplicação Ontrapeso Para Balanceamento De Rodas 5 Gramas; Encaixe: Garra,100,all_mini,"Lingote de Chumbo com Forma Sólida em Barra, utilizada como Contrapeso para Balanceamento de Rodas, com Peso de 5 Gramas, com Encaixe tipo Garra.",Xumbo Aspecto Físico Sólido Apresentação Barra Aplicação Ontrapeso Para Balanceamento De Rodas 5 Gramas; Encaixe: Garra,Barra Aplicação Ontrapeso Para Balanceamento De Rodas Apresentação Chumbo Aspecto Físico Sólido Encaixe: Garra 5 Gramas
121,30,Chumbo Aspecto Físico Sólido Apresentação Barra Aplicação Ontrapeso Para Balanceamento De Rodas 5 Gramas; Encaixe: Garra,100,q_bv2,"Lingote de Chumbo com Forma Sólida em Barra, utilizada como Contrapeso para Balanceamento de Rodas, com Peso de 5 Gramas, com Encaixe tipo Garra.",Xumbo Aspecto Físico Sólido Apresentação Barra Aplicação Ontrapeso Para Balanceamento De Rodas 5 Gramas; Encaixe: Garra,Barra Aplicação Ontrapeso Para Balanceamento De Rodas Apresentação Chumbo Aspecto Físico Sólido Encaixe: Garra 5 Gramas
122,30,Chumbo Aspecto Físico Sólido Apresentação Barra Aplicação Ontrapeso Para Balanceamento De Rodas 5 Gramas; Encaixe: Garra,100,mpnet,"Lingote de Chumbo com Forma Sólida em Barra, utilizada como Contrapeso para Balanceamento de Rodas, com Peso de 5 Gramas, com Encaixe tipo Garra.",Xumbo Aspecto Físico Sólido Apresentação Barra Aplicação Ontrapeso Para Balanceamento De Rodas 5 Gramas; Encaixe: Garra,Barra Aplicação Ontrapeso Para Balanceamento De Rodas Apresentação Chumbo Aspecto Físico Sólido Encaixe: Garra 5 Gramas
123,30,Chumbo Aspecto Físico Sólido Apresentação Barra Aplicação Ontrapeso Para Balanceamento De Rodas 5 Gramas; Encaixe: Garra,100,labase,"Lingote de Chumbo com Forma Sólida em Barra, utilizada como Contrapeso para Balanceamento de Rodas, com Peso de 5 Gramas, com Encaixe tipo Garra.",Xumbo Aspecto Físico Sólido Apresentação Barra Aplicação Ontrapeso Para Balanceamento De Rodas 5 Gramas; Encaixe: Garra,Barra Aplicação Ontrapeso Para Balanceamento De Rodas Apresentação Chumbo Aspecto Físico Sólido Encaixe: Garra 5 Gramas
124,31,Bisturi Descartável Cabo Cabo De Plástico Lâmina Lâmina Aço Inoxidável Tamanho Lâmina 20AWG Esterilidade Estéril Sistema De Segurança Segundo Nr/32,100,all_mini,"Instrumento Cirúrgico Descartável com Cabo de Plástico, Lâmina de Aço Inoxidável de 20 Gauge, Esterilizado e Seguro, Classe Estéril, Sistema de Proteção Nr/32.",Bisturi Descrtável Cabo Cabo De Plástico Lâmina Lâmina Aço Inxidável Tamanho Lâmina 20AWG Esterilidade Estéril Sistema De Segurança Segundo Nr/32,Bisturi Descartável Cabo Lâmina Cabo De Plástico  Lâmina Aço Inoxidável Esterilidade Estéril Tamanho Lâmina 20AWG  Segundo Nr/32 Sistema De Segurança
